agent,area_sqm,bathrooms,bedrooms,description,listing_id,location,on_show,price,property_type,special_tag,url,crime_index,gautrain_km
,348.0,,,,,Laser Park,,2900000.0,Industrial Property,,,3.0,15.05
,45.0,,1.0,,,Honeypark,,350000.0,1 Bedroom Apartment,,,3.0,13.84
,200.0,,8.0,,,Wilro Park,,3150000.0,8 Bedroom House,,,3.0,13.84
,123.0,,3.0,,,Horison,,1475000.0,3 Bedroom House,,,3.0,13.84
,43.0,,3.0,,,Discovery,-  by appointment only!,2200000.0,3 Bedroom House,,,4.0,12.35
,260.0,,2.0,,,Witpoortjie,,850000.0,2 Bedroom House,,,3.0,13.84
,60.0,,2.0,,,Honeydew,,599999.0,2 Bedroom Apartment,,,4.0,11.41
,162.0,,2.0,,,Florida,,750000.0,2 Bedroom Townhouse,,,6.0,14.56
,77.0,,2.0,,,Little Falls,,630000.0,2 Bedroom Townhouse,,,4.0,12.77
,991.0,2.0,3.0,,,Weltevreden Park,,1995000.0,3 Bedroom House,,,3.0,9.07
,30.0,,3.0,,,Creswell Park,Viewing By Appointment Only!,980000.0,3 Bedroom House,,,3.0,13.84
,72.0,,1.0,,,Ruimsig,,550000.0,1 Bedroom Apartment,,,2.0,17.29
,786.0,,2.0,,,Wilgeheuwel,,950000.0,2 Bedroom Townhouse,,,3.0,13.84
,124.0,,3.0,,,Wilgeheuwel,,1250000.0,3 Bedroom Townhouse,,,3.0,13.84
,150.0,,3.0,,,Wilgeheuwel,,1250000.0,3 Bedroom Apartment,,,3.0,13.84
,76.0,,2.0,,,Little Falls,"- BOOK PRIOR TO SHOW DAY , TO AVOID DISAPPOINTMENT",630000.0,2 Bedroom Apartment,,,4.0,12.77
,280.0,,3.0,,,Cosmo City,,1295000.0,3 Bedroom House,,,3.0,13.84
,967.0,,3.0,,,Discovery,,1495000.0,3 Bedroom House,,,4.0,12.35
,118.0,,4.0,,,Witpoortjie,,1400000.0,4 Bedroom House,,,3.0,13.84
,94.0,,2.0,,,Discovery,,580000.0,2 Bedroom Apartment,,,4.0,12.35
,83.0,,2.0,,,Honeydew Ridge,,820000.0,2 Bedroom Townhouse,,,3.0,13.84
,45.0,,1.0,,,Radiokop,,495000.0,1 Bedroom Apartment,,,3.0,12.01
,962.0,,3.0,,,Wilgeheuwel,,1749000.0,3 Bedroom House,,,3.0,13.84
,97.0,,2.0,,,Weltevreden Park,,835000.0,2 Bedroom Townhouse,,,3.0,9.07
,406.0,,3.0,,,Honeydew Manor,,2299000.0,3 Bedroom House,,,3.0,13.84
,64.0,,2.0,,,Florida Glen,,660000.0,2 Bedroom Apartment,,,3.0,13.84
,353.0,,6.0,,,Eagle Canyon Golf Estate,,6490000.0,6 Bedroom House,,,3.0,13.84
,110.0,,3.0,,,Groblerpark,,895000.0,3 Bedroom Townhouse,,,3.0,13.84
,670.0,,4.0,,,Florida,,1220000.0,4 Bedroom House,,,6.0,14.56
,206.0,2.0,3.0,,,Cosmo City,,860000.0,3 Bedroom House,,,3.0,13.84
,162.0,,8.0,,,Florida,,2980000.0,8 Bedroom House,,,6.0,14.56
,53.0,,1.0,,,Honeydew Manor,,480000.0,1 Bedroom Apartment,,,3.0,13.84
,80.0,,2.0,,,Little Falls,,785000.0,2 Bedroom Apartment,,,4.0,12.77
,281.0,,4.0,,,Roodekrans,,1950000.0,4 Bedroom House,,,3.0,13.84
,94.0,,2.0,,,Weltevreden Park,,1460000.0,2 Bedroom House,,,3.0,9.07
,991.0,,4.0,,,Horizon View,,1400000.0,4 Bedroom House,,,3.0,13.84
,52.0,,2.0,,,Weltevreden Park,,699000.0,2 Bedroom Townhouse,,,3.0,9.07
,685.0,,3.0,,,Florida Park,,2440000.0,3 Bedroom House,,,3.0,13.84
,158.0,,3.0,,,Honeydew,,1350000.0,3 Bedroom Townhouse,,,4.0,11.41
,970.0,,,,,Robertville,,3900000.0,Industrial Property,,,3.0,13.84
,536.0,,3.0,,,Allen'S Nek,,1195000.0,3 Bedroom House,,,3.0,13.84
,70.0,,2.0,,,Florida,,550000.0,2 Bedroom Apartment,,,6.0,14.56
,250.0,,2.0,,,Honeydew Ridge,THIS SUNDAY by Appointment only. Please call or message agents to arrange a time ...,1000000.0,2 Bedroom Townhouse,,,3.0,13.84
,321.0,,4.0,,,Allen'S Nek,,2190000.0,4 Bedroom House,,,3.0,13.84
,175.0,,5.0,,,Helderkruin,,2199000.0,5 Bedroom House,,,3.0,14.75
,581.0,,4.0,,,Honeydew Manor,,2499000.0,4 Bedroom House,,,3.0,13.84
,647.0,,3.0,,,Strubensvallei,,1840000.0,3 Bedroom House,,,3.0,13.84
,487.0,,5.0,,,Constantia Kloof,,1999000.0,5 Bedroom House,,,3.0,13.92
,88.0,,2.0,,,Honeydew,,870000.0,2 Bedroom Townhouse,,,4.0,11.41
,328.0,,3.0,,,Amorosa,,1680000.0,3 Bedroom Townhouse,,,3.0,13.84
,53.0,,1.0,,,Wilgeheuwel,,750000.0,1 Bedroom Apartment,,,3.0,13.84
,500.0,,7.0,,,Poortview,,50000000.0,7 Bedroom House,,,3.0,13.84
,136.0,,2.0,,,Fleurhof,,825000.0,2 Bedroom House,,,8.0,13.36
,100.0,,2.0,,,Florida,,949000.0,2 Bedroom Townhouse,,,6.0,14.56
,506.0,,4.0,,,Witpoortjie,,2800000.0,4 Bedroom House,,,3.0,13.84
,136.0,,3.0,,,Little Falls,,1200000.0,3 Bedroom Townhouse,,,4.0,12.77
,138.0,,3.0,,,Wilgeheuwel,,1250000.0,3 Bedroom Townhouse,,,3.0,13.84
,740.0,,3.0,,,Bergbron,,1850000.0,3 Bedroom House,,,3.0,13.84
,43.0,,2.0,,,Fleurhof,,450000.0,2 Bedroom Apartment,,,8.0,13.36
,310.0,,4.0,,,Witpoortjie,,1596225.0,4 Bedroom House,,,3.0,13.84
,83.0,,2.0,,,Radiokop,,799000.0,2 Bedroom Townhouse,,,3.0,12.01
,44.0,,2.0,,,Fleurhof,,400000.0,2 Bedroom Apartment,,,8.0,13.36
,113.0,2.0,3.0,,,Witpoortjie,,1050000.0,3 Bedroom House,,,3.0,13.84
,365.0,,4.0,,,Horison,,1590000.0,4 Bedroom House,,,3.0,13.84
,124.0,,4.0,,,Helderkruin,,2870000.0,4 Bedroom House,,,3.0,14.75
,66.0,,2.0,,,Wilro Park,,680000.0,2 Bedroom Apartment,,,3.0,13.84
,936.0,,4.0,,,Allen'S Nek,,2000000.0,4 Bedroom House,,,3.0,13.84
,80.0,,2.0,,,Honeydew Ridge,,745000.0,2 Bedroom Townhouse,,,3.0,13.84
,69.0,,1.0,,,Willowbrook,,750000.0,1 Bedroom Apartment,,,3.0,13.84
,86.0,,3.0,,,Wilgeheuwel,,980000.0,3 Bedroom Apartment,,,3.0,13.84
,74.0,,2.0,,,Weltevreden Park,,585000.0,2 Bedroom Apartment,,,3.0,9.07
,116.0,,3.0,,,Witpoortjie,,950000.0,3 Bedroom House,,,3.0,13.84
,300.0,,2.0,,,Cosmo City,,800000.0,2 Bedroom House,,,3.0,13.84
,391.0,,7.0,,,Cosmo City,,1275000.0,7 Bedroom House,,,3.0,13.84
,42.0,,4.0,,,Eagle Canyon Golf Estate,,5995000.0,4 Bedroom House,,,3.0,13.84
,114.0,,2.0,,,Allen'S Nek,,949000.0,2 Bedroom Townhouse,,,3.0,13.84
,75.0,,2.0,,,Florida Lake,,450000.0,2 Bedroom Apartment,,,3.0,13.84
,57.0,,2.0,,,Honeydew Grove,,550000.0,2 Bedroom Apartment,,,3.0,13.84
,51.0,,2.0,,,Wilgeheuwel,,480000.0,2 Bedroom Apartment,,,3.0,13.84
,114.0,1.0,2.0,,,Allen'S Nek,,790000.0,2 Bedroom Apartment,,,3.0,13.84
,110.0,,2.0,,,Constantia Kloof,,869999.0,2 Bedroom Apartment,,,3.0,13.92
,83.0,2.0,2.0,,,Laser Park,,599000.0,2 Bedroom Apartment,,,3.0,15.05
,64.0,,2.0,,,Allen'S Nek,,740000.0,2 Bedroom Townhouse,,,3.0,13.84
,853.0,,4.0,,,Wilro Park,,2600000.0,4 Bedroom House,,,3.0,13.84
,61.0,,2.0,,,Helderkruin,,719999.0,2 Bedroom Apartment,,,3.0,14.75
,64.0,,2.0,,,Florida Glen,,720000.0,2 Bedroom Apartment,,,3.0,13.84
,88.0,,3.0,,,Wilgeheuwel,,1195000.0,3 Bedroom Townhouse,,,3.0,13.84
,99.0,,2.0,,,Willowbrook,,1050000.0,2 Bedroom Townhouse,,,3.0,13.84
,48.0,,1.0,,,Whiteridge,,549000.0,1 Bedroom Apartment,,,3.0,13.84
,81.0,,1.0,,,Wilro Park,,840000.0,1 Bedroom Townhouse,,,3.0,13.84
,512.0,,3.0,,,Little Falls,,1590000.0,3 Bedroom House,,,4.0,12.77
,726.0,,3.0,,,Strubensvallei,,1999000.0,3 Bedroom House,,,3.0,13.84
,167.0,,2.0,,,Wilgeheuwel,,1250000.0,2 Bedroom Townhouse,,,3.0,13.84
,827.0,,,,,Sonnedal Ah,,1200000.0,Vacant Land,,,3.0,13.84
,700.0,,3.0,,,Ruimsig,,3250000.0,3 Bedroom House,,,2.0,17.29
,252.0,,3.0,,,Ruimsig,,4250000.0,3 Bedroom House,,,2.0,17.29
,120.0,,4.0,,,Wilro Park,,1999900.0,4 Bedroom House,,,3.0,13.84
,941.0,,3.0,,,Groblerpark,,700000.0,3 Bedroom Townhouse,,,3.0,13.84
,300.0,,3.0,,,Allen'S Nek,,2480000.0,3 Bedroom House,,,3.0,13.84
,330.0,,4.0,,,Zandspruit,,2650000.0,4 Bedroom House,,,3.0,13.84
,125.0,,3.0,,,Wilgeheuwel,,1250000.0,3 Bedroom Townhouse,,,3.0,13.84
,370.0,,,,,Roodepoort Central,,1950000.0,Industrial Property,,,3.0,13.84
,885.0,,4.0,,,Little Falls,,3300000.0,4 Bedroom House,,,4.0,12.77
,965.0,,4.0,,,Ruimsig,,3250000.0,4 Bedroom House,,,2.0,17.29
,901.0,,3.0,,,Groblerpark,,1499000.0,3 Bedroom House,,,3.0,13.84
,600.0,,4.0,,,Reefhaven,,1185000.0,4 Bedroom House,,,3.0,13.84
,134.0,,3.0,,,Wilro Park,this weekend! View by appointment.,2100000.0,3 Bedroom House,,,3.0,13.84
,992.0,,,,,Delarey,,3000000.0,Industrial Property,,,3.0,13.84
,832.0,,3.0,,,Radiokop,,795000.0,3 Bedroom Townhouse,,,3.0,12.01
,991.0,,8.0,,,Discovery,,1750000.0,8 Bedroom House,,,4.0,12.35
,76.0,,2.0,,,Honeydew,,860000.0,2 Bedroom Apartment,,,4.0,11.41
,355.0,,4.0,,,Groblerpark,,1050000.0,4 Bedroom House,,,3.0,13.84
,546.0,,2.0,,,Fleurhof,,450000.0,2 Bedroom Apartment,,,8.0,13.36
,78.0,,2.0,,,Weltevreden Park,,830000.0,2 Bedroom Townhouse,,,3.0,9.07
,964.0,,4.0,,,Eagle Canyon Golf Estate,,6250000.0,4 Bedroom House,,,3.0,13.84
,55.0,,2.0,,,Wilgeheuwel,,830000.0,2 Bedroom Townhouse,,,3.0,13.84
,182.0,,7.0,,,Florida,,1890000.0,7 Bedroom House,,,6.0,14.56
,108.0,,2.0,,,Helderkruin,,890000.0,2 Bedroom Townhouse,,,3.0,14.75
,932.0,,4.0,,,Ruimsig,,5500000.0,4 Bedroom House,,,2.0,17.29
,102.0,,2.0,,,Wilgeheuwel,,1175999.0,2 Bedroom Apartment,,,3.0,13.84
,621.0,,3.0,,,Ruimsig,,2650000.0,3 Bedroom House,,,2.0,17.29
,820.0,,3.0,,,Fleurhof,,1200000.0,3 Bedroom House,,,8.0,13.36
,26.0,,2.0,,,Wilgeheuwel,,1400000.0,2 Bedroom House,,,3.0,13.84
,726.0,,4.0,,,Helderkruin,,3400000.0,4 Bedroom House,,,3.0,14.75
,138.0,,3.0,,,Wilgeheuwel,,1025000.0,3 Bedroom Townhouse,,,3.0,13.84
,192.0,,3.0,,,Ruimsig,,1700000.0,3 Bedroom Townhouse,,,2.0,17.29
,366.0,,4.0,,,Poortview,,4500000.0,4 Bedroom House,,,3.0,13.84
,49.0,2.0,2.0,,,Groblerpark,,645000.0,2 Bedroom Townhouse,,,3.0,13.84
,167.0,,3.0,,,Honeydew Manor,,1820000.0,3 Bedroom Townhouse,,,3.0,13.84
,748.0,,3.0,,,Roodekrans,,1250000.0,3 Bedroom Townhouse,,,3.0,13.84
,71.0,,3.0,,,Ruimsig,,820000.0,3 Bedroom Apartment,,,2.0,17.29
,660.0,,1.0,,,Amorosa,,435000.0,1 Bedroom Townhouse,,,3.0,13.84
,96.0,,2.0,,,Florida,,529000.0,2 Bedroom Apartment,,,6.0,14.56
,60.0,,2.0,,,Groblerpark,,580000.0,2 Bedroom Apartment,,,3.0,13.84
,490.0,,3.0,,,Whiteridge,,1250000.0,3 Bedroom House,,,3.0,13.84
,223.0,,3.0,,,Ruimsig,,2795500.0,3 Bedroom House,,,2.0,17.29
,62.0,,2.0,,,Laser Park,,549000.0,2 Bedroom Apartment,,,3.0,15.05
,72.0,,2.0,,,Florida,,430000.0,2 Bedroom Apartment,,,6.0,14.56
,136.0,,4.0,,,Helderkruin View,,2350000.0,4 Bedroom House,,,3.0,13.84
,801.0,,4.0,,,Witpoortjie,,2450000.0,4 Bedroom House,,,3.0,13.84
,69.0,,3.0,,,Wilgeheuwel,,880000.0,3 Bedroom Townhouse,,,3.0,13.84
,53.0,,,,,Florida Park,,3200000.0,Commercial Property,,,3.0,13.84
,71.0,,2.0,,,Willowbrook,,580000.0,2 Bedroom Apartment,,,3.0,13.84
,69.0,,2.0,,,Honeypark,,660000.0,2 Bedroom Apartment,,,3.0,13.84
,855.0,,4.0,,,Ruimsig,,5499000.0,4 Bedroom House,,,2.0,17.29
,877.0,,3.0,,,Weltevreden Park,,1650000.0,3 Bedroom Townhouse,,,3.0,9.07
,411.0,,3.0,,,Ruimsig,,2595000.0,3 Bedroom Townhouse,,,2.0,17.29
,51.0,,4.0,,,Constantia Kloof,,2950000.0,4 Bedroom House,,,3.0,13.92
,175.0,,,,,Roodepoort North,,4255000.0,Commercial Property,,,3.0,13.84
,358.0,,6.0,,,Cosmo City,,1275000.0,6 Bedroom House,,,3.0,13.84
,104.0,,3.0,,,Wilro Park,,950000.0,3 Bedroom Townhouse,,,3.0,13.84
,169.0,,3.0,,,Roodekrans,,1900000.0,3 Bedroom House,,,3.0,13.84
,80.0,,2.0,,,Ruimsig Ah,,885000.0,2 Bedroom Apartment,,,3.0,13.84
,62.0,,2.0,,,Princess Ah,,670000.0,2 Bedroom Apartment,,,3.0,13.84
,879.0,,5.0,,,Florida Park,,3900000.0,5 Bedroom House,,,3.0,13.84
,73.0,,2.0,,,Groblerpark,,495000.0,2 Bedroom Townhouse,,,3.0,13.84
,468.0,,4.0,,,Helderkruin,,2750000.0,4 Bedroom House,,,3.0,14.75
,502.0,,,,,Little Falls,,3500000.0,Vacant Land,,,4.0,12.77
,53.0,,1.0,,,Honeydew Manor,,649000.0,1 Bedroom Townhouse,,,3.0,13.84
,154.0,,5.0,,,Kloofendal,,2500000.0,5 Bedroom House,,,3.0,13.84
,310.0,,,,,Horison,,1860000.0,Commercial Property,,,3.0,13.84
,50.0,,2.0,,,Wilgeheuwel,,760000.0,2 Bedroom Townhouse,,,3.0,13.84
,998.0,4.0,4.0,,,Ruimsig Country Estate,- VIEW ...,4800000.0,4 Bedroom House,,,3.0,13.84
,144.0,,2.0,,,Eagle Canyon Golf Estate,,2700000.0,2 Bedroom Apartment,,,3.0,13.84
,311.0,,3.0,,,Weltevreden Park,,2199000.0,3 Bedroom House,,,3.0,9.07
,300.0,,11.0,,,Cosmo City,,2600000.0,11 Bedroom House,,,3.0,13.84
,45.0,,1.0,,,Radiokop,,480000.0,1 Bedroom Apartment,,,3.0,12.01
,647.0,,3.0,,,Ruimsig,,2995000.0,3 Bedroom Townhouse,,,2.0,17.29
,105.0,,3.0,,,Allen'S Nek,,1150000.0,3 Bedroom Townhouse,,,3.0,13.84
,71.0,,2.0,,,Ruimsig,,669000.0,2 Bedroom Apartment,,,2.0,17.29
,180.0,,4.0,,,Wilro Park,,2990000.0,4 Bedroom House,,,3.0,13.84
,156.0,2.0,3.0,,,Radiokop,,1550000.0,3 Bedroom Townhouse,,,3.0,12.01
,350.0,,3.0,,,Cosmo City,,1200000.0,3 Bedroom House,,,3.0,13.84
,93.0,,2.0,,,Weltevreden Park,,839000.0,2 Bedroom Apartment,,,3.0,9.07
,862.0,,3.0,,,Wilgeheuwel,,1490000.0,3 Bedroom House,,,3.0,13.84
,58.0,,3.0,,,Wilro Park,,2170000.0,3 Bedroom House,,,3.0,13.84
,84.0,,4.0,,,Weltevreden Park,,2450000.0,4 Bedroom House,,,3.0,9.07
,290.0,2.0,3.0,,,Witpoortjie,,850000.0,3 Bedroom House,,,3.0,13.84
,336.0,,4.0,,,Eagle Canyon Golf Estate,,4770000.0,4 Bedroom House,,,3.0,13.84
,71.0,,2.0,,,Wilgeheuwel,,950000.0,2 Bedroom House,,,3.0,13.84
,201.0,,2.0,,,Wilfordon,,750000.0,2 Bedroom House,,,3.0,13.84
,83.0,,2.0,,,Honeydew Manor,,765000.0,2 Bedroom Apartment,,,3.0,13.84
,338.0,,5.0,,,Little Falls,,3500000.0,5 Bedroom House,,,4.0,12.77
,108.0,,2.0,,,Fleurhof,,650000.0,2 Bedroom House,,,8.0,13.36
,107.0,,1.0,,,Florida,,420000.0,1 Bedroom Apartment,,,6.0,14.56
,29.0,,3.0,,,Florida,,1190000.0,3 Bedroom House,,,6.0,14.56
,800.0,,3.0,,,Witpoortjie,,1300000.0,3 Bedroom House,,,3.0,13.84
,80.0,,3.0,,,Groblerpark,,700000.0,3 Bedroom Apartment,,,3.0,13.84
,36.0,,3.0,,,Little Falls,,1980000.0,3 Bedroom House,,,4.0,12.77
,139.0,,2.0,,,Bergbron,,1080000.0,2 Bedroom Townhouse,,,3.0,13.84
,380.0,,7.0,,,Cosmo City,,1400000.0,7 Bedroom House,,,3.0,13.84
,72.0,,2.0,,,Princess Ah,,500000.0,2 Bedroom Apartment,,,3.0,13.84
,270.0,,4.0,,,Allen'S Nek,,2495000.0,4 Bedroom Townhouse,,,3.0,13.84
,193.0,,3.0,,,Honeydew Manor,,1749000.0,3 Bedroom Townhouse,,,3.0,13.84
,32.0,,5.0,,,Weltevreden Park,,2999000.0,5 Bedroom House,,,3.0,9.07
,220.0,,4.0,,,Roodekrans,,2299999.0,4 Bedroom House,,,3.0,13.84
,217.0,,2.0,,,Bergbron,,820000.0,2 Bedroom Townhouse,,,3.0,13.84
,260.0,,2.0,,,Witpoortjie,,930000.0,2 Bedroom House,,,3.0,13.84
,280.0,,3.0,,,Cosmo City,,1500000.0,3 Bedroom House,,,3.0,13.84
,173.0,,3.0,,,Eagle Canyon Golf Estate,,2600000.0,3 Bedroom Townhouse,,,3.0,13.84
,280.0,,3.0,,,Cosmo City,,1000000.0,3 Bedroom House,,,3.0,13.84
,80.0,,2.0,,,Allen'S Nek,,999000.0,2 Bedroom Townhouse,,,3.0,13.84
,40.0,,6.0,,,Weltevreden Park,,2500000.0,6 Bedroom House,,,3.0,9.07
,59.0,,,,,Horison,,399000.0,Apartment,,,3.0,13.84
,96.0,,2.0,,,Wilgeheuwel,,1050000.0,2 Bedroom Townhouse,,,3.0,13.84
,150.0,,3.0,,,Fleurhof,,750000.0,3 Bedroom House,,,8.0,13.36
,83.0,,2.0,,,Honeypark,,735000.0,2 Bedroom Townhouse,,,3.0,13.84
,180.0,,3.0,,,Amorosa,,1850000.0,3 Bedroom Townhouse,,,3.0,13.84
,627.0,,4.0,,,Constantia Kloof,,3999000.0,4 Bedroom House,,,3.0,13.92
,71.0,,2.0,,,Little Falls,,699999.0,2 Bedroom Apartment,,,4.0,12.77
,810.0,,3.0,,,Wilgeheuwel,,1599000.0,3 Bedroom House,,,3.0,13.84
,28.0,,1.0,,,Willowbrook,,299999.0,1 Bedroom Apartment,,,3.0,13.84
,67.0,,2.0,,,Wilgeheuwel,,525000.0,2 Bedroom Apartment,,,3.0,13.84
,247.0,,3.0,,,Roodepoort Central,,750000.0,3 Bedroom House,,,3.0,13.84
,463.0,,5.0,,,Helderkruin,,1350000.0,5 Bedroom House,,,3.0,14.75
,75.0,,3.0,,,Honeydew Manor,,1150000.0,3 Bedroom Townhouse,,,3.0,13.84
,485.0,2.0,4.0,,,Roodepoort North,,850000.0,4 Bedroom House,,,3.0,13.84
,93.0,,4.0,,,Weltevreden Park,,3000000.0,4 Bedroom House,,,3.0,9.07
,160.0,,4.0,,,Little Falls,,2250000.0,4 Bedroom Townhouse,,,4.0,12.77
,89.0,,3.0,,,Horizon View,,649999.0,3 Bedroom Apartment,,,3.0,13.84
,571.0,,,,,Laser Park,,6000000.0,Industrial Property,,,3.0,15.05
,544.0,,3.0,,,Witpoortjie,,1399000.0,3 Bedroom House,,,3.0,13.84
,79.0,,3.0,,,Weltevreden Park,,1100000.0,3 Bedroom Townhouse,,,3.0,9.07
,245.0,,4.0,,,Fleurhof,,1600000.0,4 Bedroom House,,,8.0,13.36
,851.0,2.0,3.0,,,Lindhaven,,1169000.0,3 Bedroom House,,,3.0,13.84
,350.0,,3.0,,,Zandspruit,,1300000.0,3 Bedroom House,,,3.0,13.84
,183.0,,3.0,,,Willowbrook,,1695000.0,3 Bedroom Apartment,,,3.0,13.84
,99.0,,3.0,,,Weltevreden Park,,950000.0,3 Bedroom Townhouse,,,3.0,9.07
,150.0,,2.0,,,Little Falls,,895000.0,2 Bedroom Apartment,,,4.0,12.77
,396.0,,3.0,,,Radiokop,,1699999.0,3 Bedroom Townhouse,,,3.0,12.01
,100.0,,,,,Industria North,,1590000.0,Industrial Property,,,3.0,13.84
,673.0,,2.0,,,Honeypark,,790000.0,2 Bedroom Townhouse,,,3.0,13.84
,80.0,,2.0,,,Horizon View,,500000.0,2 Bedroom Apartment,,,3.0,13.84
,149.0,,4.0,,,Florida Hills,,1350000.0,4 Bedroom Townhouse,,,3.0,13.84
,696.0,,3.0,,,Weltevreden Park,,1899000.0,3 Bedroom House,,,3.0,9.07
,65.0,,2.0,,,Wilgeheuwel,,750000.0,2 Bedroom Townhouse,,,3.0,13.84
,89.0,,3.0,,,Weltevreden Park,,799000.0,3 Bedroom Townhouse,,,3.0,9.07
,80.0,,2.0,,,Wilro Park,,580000.0,2 Bedroom Apartment,,,3.0,13.84
,285.0,,8.0,,,Cosmo City,,999000.0,8 Bedroom House,,,3.0,13.84
,483.0,,2.0,,,Roodepoort West,,570000.0,2 Bedroom House,,,3.0,13.84
,41.0,,5.0,,,Florida,,1800000.0,5 Bedroom House,,,6.0,14.56
,212.0,,2.0,,,Fleurhof,,780000.0,2 Bedroom House,,,8.0,13.36
,508.0,,4.0,,,Florida Hills,,1650000.0,4 Bedroom House,,,3.0,13.84
,819.0,,4.0,,,Radiokop,,1750000.0,4 Bedroom House,,,3.0,12.01
,54.0,,3.0,,,Hamberg,SUNDAY 6 APRIL 2025  – VIEW BY APPOINTMENT ONLY – CONTACT AGENT TO ARRANGE (as ...,650000.0,3 Bedroom Townhouse,,,3.0,13.84
,14.0,,4.0,,,Horison Park,,2700000.0,4 Bedroom House,,,3.0,13.84
,65.0,,2.0,,,Allen'S Nek,,799000.0,2 Bedroom Townhouse,,,3.0,13.84
,348.0,,4.0,,,Witpoortjie,,1499000.0,4 Bedroom House,,,3.0,13.84
,182.0,,10.0,,,Florida,,1925000.0,10 Bedroom House,,,6.0,14.56
,71.0,,4.0,,,Poortview,,5400000.0,4 Bedroom House,,,3.0,13.84
,235.0,,4.0,,,Willowbrook,,2999999.0,4 Bedroom House,,,3.0,13.84
,115.0,,4.0,,,Florida,,1300000.0,4 Bedroom House,,,6.0,14.56
,61.0,,2.0,,,Honeydew,,550000.0,2 Bedroom Apartment,,,4.0,11.41
,125.0,,3.0,,,Radiokop,,1720000.0,3 Bedroom House,,,3.0,12.01
,66.0,,2.0,,,Helderkruin,,800000.0,2 Bedroom Townhouse,,,3.0,14.75
,87.0,,2.0,,,Honeypark,,790000.0,2 Bedroom Townhouse,,,3.0,13.84
,35.0,,1.0,,,Horison,,375000.0,1 Bedroom Apartment,,,3.0,13.84
,136.0,2.0,3.0,,,Strubensvallei,,1380000.0,3 Bedroom Townhouse,,,3.0,13.84
,136.0,,3.0,,,Honeydew Manor,,1699000.0,3 Bedroom Townhouse,,,3.0,13.84
,100.0,,2.0,,,Wilgeheuwel,,950000.0,2 Bedroom Townhouse,,,3.0,13.84
,246.0,,4.0,,,Weltevreden Park,,2200000.0,4 Bedroom House,,,3.0,9.07
,31.0,,4.0,,,Weltevreden Park,,2200000.0,4 Bedroom House,,,3.0,9.07
,81.0,,3.0,,,Ruimsig,,1095000.0,3 Bedroom Apartment,,,2.0,17.29
,600.0,,,,,Little Falls,,3600000.0,Vacant Land,,,4.0,12.77
,81.0,,2.0,,,Bergbron,,1175000.0,2 Bedroom Apartment,,,3.0,13.84
,112.0,,3.0,,,Wilgeheuwel,,1129000.0,3 Bedroom Townhouse,,,3.0,13.84
,185.0,,3.0,,,Honeydew Manor,,1899999.0,3 Bedroom Townhouse,,,3.0,13.84
,963.0,,3.0,,,Weltevreden Park,,1899000.0,3 Bedroom House,,,3.0,9.07
,68.0,,2.0,,,Allen'S Nek,,660000.0,2 Bedroom Apartment,,,3.0,13.84
,700.0,,3.0,,,Floracliffe,this weekend!!! Viewings by appointment only! Book your viewing today.,1499900.0,3 Bedroom Townhouse,,,3.0,13.84
,69.0,,2.0,,,Wilgeheuwel,,679000.0,2 Bedroom Apartment,,,3.0,13.84
,240.0,,4.0,,,Ruimsig,,2750000.0,4 Bedroom House,,,2.0,17.29
,139.0,,3.0,,,Florida Hills,,785000.0,3 Bedroom Townhouse,,,3.0,13.84
,408.0,,3.0,,,Strubensvallei,,1795000.0,3 Bedroom House,,,3.0,13.84
,137.0,,3.0,,,Wilgeheuwel,,1200000.0,3 Bedroom Apartment,,,3.0,13.84
,267.0,,3.0,,,Groblerpark,,800000.0,3 Bedroom House,,,3.0,13.84
,62.0,,2.0,,,Laser Park,,560000.0,2 Bedroom Apartment,,,3.0,15.05
,111.0,2.0,3.0,,,Allen'S Nek,,1265000.0,3 Bedroom Townhouse,,,3.0,13.84
,69.0,2.0,2.0,,,Wilgeheuwel,,769999.0,2 Bedroom Apartment,,,3.0,13.84
,59.0,,2.0,,,Horison,,559000.0,2 Bedroom Apartment,,,3.0,13.84
,75.0,,3.0,,,Witpoortjie,SUNDAY 16 MARCH 2025  – VIEW BY APPOINTMENT ONLY – CONTACT AGENT TO ARRANGE (as ...,685000.0,3 Bedroom Apartment,,,3.0,13.84
,251.0,,3.0,,,Cosmo City,,940000.0,3 Bedroom House,,,3.0,13.84
,370.0,,3.0,,,Ruimsig Country Estate,,2478500.0,3 Bedroom Townhouse,,,3.0,13.84
,487.0,,5.0,,,Constantia Kloof,,2499000.0,5 Bedroom House,,,3.0,13.92
,648.0,,3.0,,,Ruimsig,,2999000.0,3 Bedroom House,,,2.0,17.29
,42.0,,2.0,,,Fleurhof,,500000.0,2 Bedroom Apartment,,,8.0,13.36
,39.0,,1.0,,,Horison,,399000.0,1 Bedroom Apartment,,,3.0,13.84
,604.0,,3.0,,,Georginia,,849000.0,3 Bedroom Townhouse,,,3.0,13.84
,984.0,,2.0,,,Witpoortjie,,699000.0,2 Bedroom Townhouse,,,3.0,13.84
,468.0,,3.0,,,Radiokop,,1800000.0,3 Bedroom House,,,3.0,12.01
,75.0,,1.0,,,Roodekrans,,675000.0,1 Bedroom House,,,3.0,13.84
,83.0,,3.0,,,Groblerpark,,699000.0,3 Bedroom Townhouse,,,3.0,13.84
